mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.031617164611816406,0.013214127382137642,0.007380819320678711,0.001955250004538474,0.1,0.1,0.001,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 0.001}",0.7947358998581859,0.786243240065192,0.7804909350224929,0.7933836541009929,0.7896238288520394,0.7888955115797807,0.005146949696212834,12
0.008481264114379883,0.003894811404553121,0.013366222381591797,0.016382632873882762,0.1,0.1,0.01,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 0.01}",0.8716577727515014,0.864511186878653,0.8628396696635389,0.8733608560905399,0.869304934133253,0.8683348839034972,0.0040511979129687035,8
0.035008573532104494,0.03171960088365246,0.017755794525146484,0.016503153864734724,0.1,0.1,0.1,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 0.1}",0.9487463766639749,0.9428939905304173,0.9412921630946983,0.9478992823329213,0.9527679612746985,0.946719954779342,0.004151493868644444,4
0.06282567977905273,0.01262643838313093,0.04528574943542481,0.01774637841804473,0.1,0.1,1,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 1}",0.5299403680375525,0.5220153880009804,0.5511965724199319,0.5359916830913842,0.5249453952872378,0.5328178813674174,0.010342139867212392,16
0.013962507247924805,0.0033380767207022355,0.011970138549804688,0.005464545025660289,0.1,0.2,0.001,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.001}",0.2857778904844671,0.24844062801759426,0.28767106069436,0.2926879860434646,0.28505718238094446,0.2799269495241661,0.015967194820406597,28
0.01575326919555664,0.0074237232163385635,0.004189968109130859,0.0011627451619015685,0.1,0.2,0.01,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.01}",0.3870236559369171,0.3491319171274655,0.3618355525701342,0.37847259222651075,0.3594364123919628,0.36718002605059813,0.013678836813716464,27
0.014872884750366211,0.014440078771712257,0.010172224044799805,0.0030548044345433357,0.1,0.2,0.1,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.1}",0.4696250097671776,0.409538622013804,0.4237981469560722,0.4631332191341193,0.45390905487056565,0.4440008105483478,0.023309277141348866,17
0.024133014678955077,0.01172100299945535,0.008975791931152343,0.0043259826334298345,0.1,0.2,1,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 1}",0.05464381422487863,0.03763563297367467,0.04456414253195917,0.04593309341763385,0.02064106591281112,0.04068354981219149,0.01138856135168731,29
0.002792692184448242,0.00039904164236579,0.002794504165649414,0.0026352752507075097,0.1,0.5,0.001,"{'C': 0.1, 'epsilon': 0.5, 'gamma': 0.001}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.003788137435913086,0.0017150033217987815,0.002195310592651367,0.00039866231187213287,0.1,0.5,0.01,"{'C': 0.1, 'epsilon': 0.5, 'gamma': 0.01}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.003989553451538086,0.0017821993944652198,0.004387712478637696,0.0028621991227393215,0.1,0.5,0.1,"{'C': 0.1, 'epsilon': 0.5, 'gamma': 0.1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.002792692184448242,0.0009797348407072641,0.0025944232940673826,0.0007976773133867325,0.1,0.5,1,"{'C': 0.1, 'epsilon': 0.5, 'gamma': 1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.0029923439025878905,9.221591761500223e-07,0.0029963016510009765,0.0017917164728311129,0.1,0.3,0.001,"{'C': 0.1, 'epsilon': 0.3, 'gamma': 0.001}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.004390525817871094,0.001959228335743373,0.003587150573730469,0.002857750255052393,0.1,0.3,0.01,"{'C': 0.1, 'epsilon': 0.3, 'gamma': 0.01}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.004782676696777344,0.0030466453674377,0.0033910274505615234,0.0018494541314349768,0.1,0.3,0.1,"{'C': 0.1, 'epsilon': 0.3, 'gamma': 0.1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.0027980804443359375,0.0007481119890878713,0.0022705078125,0.0009753576661095765,0.1,0.3,1,"{'C': 0.1, 'epsilon': 0.3, 'gamma': 1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.009375333786010742,0.006265073676961402,0.004788589477539062,0.0036473232008183572,1,0.1,0.001,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.001}",0.8410181460773396,0.831046533197173,0.8345817863426593,0.8370173947399806,0.8357468630892223,0.8358821446892749,0.003248374189630962,11
0.01071310043334961,0.002579859051063576,0.00637664794921875,0.0024869414196852808,1,0.1,0.01,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.01}",0.8848068285659958,0.8708125074166492,0.8756999324667486,0.8845559141091446,0.8804822737905527,0.8792714912698182,0.005372923192299018,5
0.008376455307006836,0.002410803359331493,0.005584287643432617,0.005300571351594041,1,0.1,0.1,"{'C': 1, 'epsilon': 0.1, 'gamma': 0.1}",0.9508312770428853,0.9438858117844372,0.9421655572898282,0.9493100696283908,0.9527016163487056,0.9477788664188495,0.0040635052485017845,1
0.020938920974731445,0.005741598887871012,0.010175228118896484,0.0027055611314287663,1,0.1,1,"{'C': 1, 'epsilon': 0.1, 'gamma': 1}",0.5297841179382233,0.5209588955833833,0.5519106331983825,0.5365150658261697,0.5258005913250501,0.5329938607742417,0.01074364114768989,13
0.004784154891967774,0.0031120319939553598,0.0013962745666503905,0.0007994906192651291,1,0.2,0.001,"{'C': 1, 'epsilon': 0.2, 'gamma': 0.001}",0.39638386864297925,0.332035639507144,0.37383566384012024,0.3890909677338249,0.37251610971346794,0.37277244988750724,0.02229115059617324,26
0.005187606811523438,0.00193769628683706,0.002989673614501953,0.001663967046040033,1,0.2,0.01,"{'C': 1, 'epsilon': 0.2, 'gamma': 0.01}",0.428046066132292,0.357620402369876,0.40268982791372265,0.42057988301303895,0.4064807126325839,0.40308337841230274,0.024526893011071655,21
0.004189014434814453,0.0014662390758975819,0.002992677688598633,0.0035126178023321126,1,0.2,0.1,"{'C': 1, 'epsilon': 0.2, 'gamma': 0.1}",0.4696250097671776,0.409538622013804,0.4237981469560722,0.4631332191341193,0.45390905487056565,0.4440008105483478,0.023309277141348866,17
0.007578516006469726,0.0029974404411568494,0.0037912368774414063,0.001325062749696813,1,0.2,1,"{'C': 1, 'epsilon': 0.2, 'gamma': 1}",0.05464381422487863,0.03763563297367467,0.04456414253195917,0.04593309341763385,0.02064106591281112,0.04068354981219149,0.01138856135168731,29
0.0033940792083740233,0.0013608478573324339,0.0025906085968017576,0.002049918680526018,1,0.5,0.001,"{'C': 1, 'epsilon': 0.5, 'gamma': 0.001}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.0019942760467529298,1.1738332390872165e-06,0.0013968944549560547,0.0004894940023061917,1,0.5,0.01,"{'C': 1, 'epsilon': 0.5, 'gamma': 0.01}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.004191398620605469,0.0019335003214132097,0.004786396026611328,0.0031703443295700096,1,0.5,0.1,"{'C': 1, 'epsilon': 0.5, 'gamma': 0.1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.0023946762084960938,0.001017730225751357,0.0035912036895751954,0.0033720585212041253,1,0.5,1,"{'C': 1, 'epsilon': 0.5, 'gamma': 1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.004187488555908203,0.0043892147342291625,0.0019941329956054688,0.001993775386981365,1,0.3,0.001,"{'C': 1, 'epsilon': 0.3, 'gamma': 0.001}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.003391742706298828,0.0019537387673748997,0.0023926734924316407,0.0017386478062347097,1,0.3,0.01,"{'C': 1, 'epsilon': 0.3, 'gamma': 0.01}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.0025944232940673826,0.001192586180669998,0.003592777252197266,0.0033204652299655695,1,0.3,0.1,"{'C': 1, 'epsilon': 0.3, 'gamma': 0.1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.0029916763305664062,0.000892125138609364,0.00219578742980957,0.001469654470052646,1,0.3,1,"{'C': 1, 'epsilon': 0.3, 'gamma': 1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.00519719123840332,0.0031829567612503104,0.001983976364135742,0.0010952909105830006,10,0.1,0.001,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.001}",0.8538185725472327,0.839521626981568,0.8476371863414602,0.8499254622387972,0.8475707565448347,0.8476947209307786,0.00467538035894882,9
0.0049918174743652345,0.0010939546433982737,0.003784942626953125,0.0026273811940785885,10,0.1,0.01,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.01}",0.8848068285659958,0.8708125074166492,0.8756999324667486,0.8845559141091446,0.8804822737905527,0.8792714912698182,0.005372923192299018,5
0.004984331130981445,0.0010938994693884588,0.0029929637908935546,0.0016675017212048181,10,0.1,0.1,"{'C': 10, 'epsilon': 0.1, 'gamma': 0.1}",0.9508312770428853,0.9438858117844372,0.9421655572898282,0.9493100696283908,0.9527016163487056,0.9477788664188495,0.0040635052485017845,1
0.020645618438720703,0.004456658792816565,0.007380867004394531,0.002864037128390203,10,0.1,1,"{'C': 10, 'epsilon': 0.1, 'gamma': 1}",0.5297841179382233,0.5209588955833833,0.5519106331983825,0.5365150658261697,0.5258005913250501,0.5329938607742417,0.01074364114768989,13
0.0027927875518798826,0.0007511261666071301,0.0017924785614013671,0.0007446489034619475,10,0.2,0.001,"{'C': 10, 'epsilon': 0.2, 'gamma': 0.001}",0.40095606138541795,0.332035639507144,0.37383566384012024,0.3937311984824311,0.37744251148831054,0.37560021494068485,0.023983458645410287,24
0.004389286041259766,0.003374226428527152,0.00339202880859375,0.002867870815642573,10,0.2,0.01,"{'C': 10, 'epsilon': 0.2, 'gamma': 0.01}",0.428046066132292,0.357620402369876,0.40268982791372265,0.42057988301303895,0.4064807126325839,0.40308337841230274,0.024526893011071655,21
0.004787015914916992,0.0018275400009525797,0.002392435073852539,0.0013531343029773945,10,0.2,0.1,"{'C': 10, 'epsilon': 0.2, 'gamma': 0.1}",0.4696250097671776,0.409538622013804,0.4237981469560722,0.4631332191341193,0.45390905487056565,0.4440008105483478,0.023309277141348866,17
0.007394742965698242,0.003441406102957799,0.0029825210571289063,0.0008811031227528454,10,0.2,1,"{'C': 10, 'epsilon': 0.2, 'gamma': 1}",0.05464381422487863,0.03763563297367467,0.04456414253195917,0.04593309341763385,0.02064106591281112,0.04068354981219149,0.01138856135168731,29
0.00359492301940918,0.002323063014285448,0.001792001724243164,0.0011658706879503914,10,0.5,0.001,"{'C': 10, 'epsilon': 0.5, 'gamma': 0.001}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.0035893917083740234,0.0014922612352212853,0.001396322250366211,0.0004880137148335422,10,0.5,0.01,"{'C': 10, 'epsilon': 0.5, 'gamma': 0.01}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.009174156188964843,0.01195799039556107,0.010770320892333984,0.019547939346481902,10,0.5,0.1,"{'C': 10, 'epsilon': 0.5, 'gamma': 0.1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.007579803466796875,0.005299957287963718,0.005586004257202149,0.004260875399985927,10,0.5,1,"{'C': 10, 'epsilon': 0.5, 'gamma': 1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.014361763000488281,0.010300113504059263,0.005984306335449219,0.005533924987588658,10,0.3,0.001,"{'C': 10, 'epsilon': 0.3, 'gamma': 0.001}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.01815142631530762,0.0120730575653829,0.005984878540039063,0.0033971321766350544,10,0.3,0.01,"{'C': 10, 'epsilon': 0.3, 'gamma': 0.01}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.021743202209472658,0.02448973395815055,0.013961410522460938,0.011214159319648422,10,0.3,0.1,"{'C': 10, 'epsilon': 0.3, 'gamma': 0.1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.01057291030883789,0.010677253275446278,0.004786539077758789,0.002307667516414505,10,0.3,1,"{'C': 10, 'epsilon': 0.3, 'gamma': 1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.0213468074798584,0.023325240241945416,0.012561273574829102,0.01120358034170418,100,0.1,0.001,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.001}",0.8538185725472327,0.839521626981568,0.8476371863414602,0.8499254622387972,0.8475707565448347,0.8476947209307786,0.00467538035894882,9
0.017153501510620117,0.009215523815600897,0.01017303466796875,0.010428650754448073,100,0.1,0.01,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.01}",0.8848068285659958,0.8708125074166492,0.8756999324667486,0.8845559141091446,0.8804822737905527,0.8792714912698182,0.005372923192299018,5
0.014760017395019531,0.0042966938264233845,0.00718231201171875,0.0022220431754813134,100,0.1,0.1,"{'C': 100, 'epsilon': 0.1, 'gamma': 0.1}",0.9508312770428853,0.9438858117844372,0.9421655572898282,0.9493100696283908,0.9527016163487056,0.9477788664188495,0.0040635052485017845,1
0.04917387962341309,0.012319928739490699,0.026129627227783205,0.020481879746629347,100,0.1,1,"{'C': 100, 'epsilon': 0.1, 'gamma': 1}",0.5297841179382233,0.5209588955833833,0.5519106331983825,0.5365150658261697,0.5258005913250501,0.5329938607742417,0.01074364114768989,13
0.006983804702758789,0.0018964317793235695,0.006983661651611328,0.0061431597016348045,100,0.2,0.001,"{'C': 100, 'epsilon': 0.2, 'gamma': 0.001}",0.40095606138541795,0.332035639507144,0.37383566384012024,0.3937311984824311,0.37744251148831054,0.37560021494068485,0.023983458645410287,24
0.003787994384765625,0.0018264150262900108,0.0025934219360351563,0.001738302771423435,100,0.2,0.01,"{'C': 100, 'epsilon': 0.2, 'gamma': 0.01}",0.428046066132292,0.357620402369876,0.40268982791372265,0.42057988301303895,0.4064807126325839,0.40308337841230274,0.024526893011071655,21
0.0041839599609375,0.002033201655991539,0.0033965110778808594,0.0018560642940318823,100,0.2,0.1,"{'C': 100, 'epsilon': 0.2, 'gamma': 0.1}",0.4696250097671776,0.409538622013804,0.4237981469560722,0.4631332191341193,0.45390905487056565,0.4440008105483478,0.023309277141348866,17
0.007976865768432618,0.004137226377392194,0.00299220085144043,0.0008928190308895742,100,0.2,1,"{'C': 100, 'epsilon': 0.2, 'gamma': 1}",0.05464381422487863,0.03763563297367467,0.04456414253195917,0.04593309341763385,0.02064106591281112,0.04068354981219149,0.01138856135168731,29
0.003389596939086914,0.002859041075915379,0.0015970230102539062,0.0007985151071671098,100,0.5,0.001,"{'C': 100, 'epsilon': 0.5, 'gamma': 0.001}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.003193950653076172,0.0011735795067860616,0.002588510513305664,0.0027115865165070214,100,0.5,0.01,"{'C': 100, 'epsilon': 0.5, 'gamma': 0.01}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.002391529083251953,0.0007932425745585911,0.0013972759246826173,0.0004895740907967327,100,0.5,0.1,"{'C': 100, 'epsilon': 0.5, 'gamma': 0.1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.0027977466583251954,0.00182671494969254,0.0016792774200439452,0.0011752709010126698,100,0.5,1,"{'C': 100, 'epsilon': 0.5, 'gamma': 1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.003990077972412109,0.0035119002562958323,0.0017941951751708984,0.0007456139299072495,100,0.3,0.001,"{'C': 100, 'epsilon': 0.3, 'gamma': 0.001}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.0035909175872802734,0.001620347430160748,0.001396322250366211,0.000488112642189889,100,0.3,0.01,"{'C': 100, 'epsilon': 0.3, 'gamma': 0.01}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.0031895160675048826,0.0021320702252780204,0.00290827751159668,0.0028476026228719032,100,0.3,0.1,"{'C': 100, 'epsilon': 0.3, 'gamma': 0.1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
0.003991413116455078,0.0020937173420035394,0.0019925594329833984,0.0010875376509498762,100,0.3,1,"{'C': 100, 'epsilon': 0.3, 'gamma': 1}",-0.036990024633244856,-0.10549474486995392,-0.06951000034934451,-0.046333612944840175,-0.07706435384309618,-0.06707854732809593,0.02415410536388699,33
